x,y,Predict,Actual,loss^2
-9,-9.8,0.0951709,-0.00171239,0.00938636
-9,-9.6,0.0894312,-0.000831521,0.00814735
-9,-9.4,0.0829434,0.000120692,0.00685961
-9,-9.2,0.0757831,0.00110939,0.00557617
-9,-9,0.0680628,0.00209681,0.00435151
-9,-8.8,0.059931,0.00304363,0.00323618
-9,-8.6,0.0515691,0.00391032,0.00227136
-9,-8.4,0.0431813,0.00465868,0.00148399
-9,-8.2,0.0349855,0.00525329,0.000884007
-9,-8,0.0271939,0.00566296,0.000463582
-9,-7.8,0.0200012,0.00586208,0.000199914
-9,-7.6,0.0135679,0.00583184,5.98471e-05
-9,-7.4,0.00801122,0.00556117,6.00273e-06
-9,-7.2,0.00339711,0.00504761,2.72416e-06
-9,-7,-0.00025785,0.00429772,2.07532e-05
-9,-6.8,-0.00298202,0.00332734,3.98081e-05
-9,-6.6,-0.00484312,0.00216148,4.90644e-05
-9,-6.4,-0.00593638,0.000833891,4.58366e-05
-9,-6.2,-0.00637376,-0.00061367,3.31787e-05
-9,-6,-0.00627625,-0.00213245,1.71711e-05
-9,-5.8,-0.00576353,-0.00366803,4.39113e-06
-9,-5.6,-0.00494957,-0.00516184,4.50585e-08
-9,-5.4,-0.00393653,-0.00655289,6.84535e-06
-9,-5.2,-0.00281215,-0.00777966,2.46762e-05
-9,-5,-0.00164557,-0.00878201,5.09288e-05
-9,-4.8,-0.000485778,-0.00950319,8.13137e-05
-9,-4.6,0.000646114,-0.00989175,0.000111047
-9,-4.4,0.00176001,-0.00990335,0.000136034
-9,-4.2,0.00290537,-0.00950245,0.000153954
-9,-4,0.00418127,-0.00866367,0.000164992
-9,-3.8,0.00574517,-0.00737304,0.000172087
-9,-3.6,0.00781345,-0.00562873,0.000180692
-9,-3.4,0.0106452,-0.00344161,0.000198437
-9,-3.2,0.0144982,-0.000835315,0.000235118
-9,-3,0.0195421,0.00215401,0.000302346
-9,-2.8,0.0257269,0.00547837,0.000410004
-9,-2.6,0.0326406,0.00907896,0.00055515
-9,-2.4,0.0394261,0.0128875,0.000704295
-9,-2.2,0.0448415,0.0168281,0.000784752
-9,-2,0.0475205,0.0208188,0.000712982
-9,-1.8,0.0463459,0.0247741,0.000465344
-9,-1.6,0.0407953,0.0286071,0.000148552
-9,-1.4,0.0310881,0.0322319,1.30827e-06
-9,-1.2,0.0181075,0.0355658,0.000304791
-9,-1,0.00316274,0.0385318,0.00125097
-9,-0.8,-0.0122849,0.0410605,0.00284573
-9,-0.6,-0.0268432,0.0430925,0.004891
-9,-0.4,-0.0393189,0.0445796,0.00703896
-9,-0.2,-0.0487715,0.0454863,0.00888453
-9,0,-0.0545118,0.0457909,0.0100606
-9,0.2,-0.0560923,0.0454863,0.0103182
-9,0.4,-0.0533044,0.0445796,0.00958128
-9,0.6,-0.0462015,0.0430925,0.00797342
-9,0.8,-0.035144,0.0410605,0.00580712
-9,1,-0.0208563,0.0385318,0.00352694
-9,1.2,-0.00445485,0.0355658,0.00160165
-9,1.4,0.0125713,0.0322319,0.000386538
-9,1.6,0.0284679,0.0286071,1.93889e-08
-9,1.8,0.0414045,0.0247741,0.000276569
-9,2,0.0497265,0.0208188,0.000835655
-9,2.2,0.0522121,0.0168281,0.00125203
-9,2.4,0.0482773,0.0128875,0.00125243
-9,2.6,0.0380733,0.00907896,0.000840672
-9,2.8,0.0224673,0.00547837,0.000288622
-9,3,0.00291157,0.00215401,5.73899e-07
-9,3.2,-0.0187553,-0.000835315,0.000321126
-9,3.4,-0.0405294,-0.00344161,0.0013755
-9,3.6,-0.0604448,-0.00562873,0.00300481
-9,3.8,-0.0767347,-0.00737304,0.00481103
-9,4,-0.0879411,-0.00866367,0.0062849
-9,4.2,-0.093001,-0.00950245,0.00697201
-9,4.4,-0.0913198,-0.00990335,0.00662864
-9,4.6,-0.0828594,-0.00989175,0.00532428
-9,4.8,-0.0682318,-0.00950319,0.00344905
-9,5,-0.0487642,-0.00878201,0.00159858
-9,5.2,-0.0264697,-0.00777966,0.000349318
-9,5.4,-0.00387239,-0.00655289,7.18506e-06
-9,5.6,0.0163314,-0.00516184,0.000461961
-9,5.8,0.0317028,-0.00366803,0.00125109
-9,6,0.0404718,-0.00213245,0.00181512
-9,6.2,0.0418159,-0.00061367,0.00180027
-9,6.4,0.0359575,0.000833891,0.00123366
-9,6.6,0.0240837,0.00216148,0.000480585
-9,6.8,0.00814235,0.00332734,2.31843e-05
-9,7,-0.00944495,0.00429772,0.000188861
-9,7.2,-0.0261177,0.00504761,0.000971275
-9,7.4,-0.0395471,0.00556117,0.00203475
-9,7.6,-0.0480098,0.00583184,0.00289892
-9,7.8,-0.0507131,0.00586208,0.00320075
-9,8,-0.0479653,0.00566296,0.00287599
-9,8.2,-0.0410808,0.00525329,0.00214685
-9,8.4,-0.0319893,0.00465868,0.00134308
-9,8.6,-0.0226822,0.00391032,0.000707161
-9,8.8,-0.0147299,0.00304363,0.000315897
-9,9,-0.00904107,0.00209681,0.000124052
-9,9.2,-0.0058738,0.00110939,4.87649e-05
-9,9.4,-0.00499392,0.000120692,2.61592e-05
-9,9.6,-0.00585306,-0.000831521,2.52158e-05
-9,9.8,-0.00774145,-0.00171239,3.63496e-05
-8.8,-10,0.0983065,-0.00361599,0.0103882
-8.8,-9.8,0.0944039,-0.00248562,0.00938757
-8.8,-9.6,0.0897014,-0.00120699,0.00826434
-8.8,-9.4,0.0842104,0.000175191,0.00706192
-8.8,-9.2,0.077971,0.00161033,0.00583095
-8.8,-9,0.0710549,0.00304363,0.00462554
-8.8,-8.8,0.0635691,0.00441797,0.00349885
-8.8,-8.6,0.0556571,0.00567602,0.00249811
-8.8,-8.4,0.0474963,0.00676231,0.00165926
-8.8,-8.2,0.0392852,0.00762541,0.00100234
-8.8,-8,0.0312374,0.00822006,0.000529796
-8.8,-7.8,0.0235622,0.00850911,0.000226595
-8.8,-7.6,0.0164523,0.0084652,6.37939e-05
-8.8,-7.4,0.0100676,0.00807232,3.98106e-06
-8.8,-7.2,0.00452471,0.00732686,7.85205e-06
-8.8,-7,-0.000106573,0.00623835,4.02581e-05
-8.8,-6.8,-0.00380743,0.0048298,7.46017e-05
-8.8,-6.6,-0.00660408,0.0031375,9.48982e-05
-8.8,-6.4,-0.00855947,0.00121043,9.54509e-05
-8.8,-6.2,-0.00976491,-0.000890772,7.87503e-05
-8.8,-6,-0.0103301,-0.00309536,5.23412e-05
-8.8,-5.8,-0.0103717,-0.00532433,2.54758e-05
-8.8,-5.6,-0.0100073,-0.00749267,6.32319e-06
-8.8,-5.4,-0.00934768,-0.00951185,2.69523e-08
-8.8,-5.2,-0.00849187,-0.0112926,7.84386e-06
-8.8,-5,-0.00752258,-0.0127475,2.73e-05
-8.8,-4.8,-0.00650227,-0.0137944,5.31745e-05
-8.8,-4.6,-0.00546861,-0.0143584,7.90279e-05
-8.8,-4.4,-0.00442731,-0.0143752,9.89607e-05
-8.8,-4.2,-0.00334632,-0.0137933,0.000109139
-8.8,-4,-0.00214398,-0.0125758,0.000108822
-8.8,-3.8,-0.000681877,-0.0107023,0.00010041
-8.8,-3.6,0.0012387,-0.00817038,8.85309e-05
-8.8,-3.4,0.00386763,-0.00499567,7.8558e-05
-8.8,-3.2,0.00746799,-0.0012125,7.53509e-05
-8.8,-3,0.012239,0.00312665,8.30346e-05
-8.8,-2.8,0.0181966,0.00795212,0.000104949
-8.8,-2.6,0.0250254,0.0131786,0.000140347
-8.8,-2.4,0.0319756,0.0187069,0.000176059
-8.8,-2.2,0.037883,0.0244268,0.00018107
-8.8,-2,0.0413827,0.0302195,0.000124616
-8.8,-1.8,0.0412692,0.0359609,2.81782e-05
-8.8,-1.6,0.0368659,0.0415247,2.17039e-05
-8.8,-1.4,0.0282302,0.0467862,0.000344326
-8.8,-1.2,0.0161227,0.0516255,0.00126045
-8.8,-1,0.00179958,0.0559308,0.00293018
-8.8,-0.8,-0.0132664,0.0596014,0.00530972
-8.8,-0.6,-0.0276263,0.0625509,0.00813193
-8.8,-0.4,-0.0400091,0.0647095,0.010966
-8.8,-0.2,-0.0493979,0.0660256,0.0133226
-8.8,0,-0.0550464,0.0664678,0.0147657
-8.8,0.2,-0.0564759,0.0660256,0.0150066
-8.8,0.4,-0.0534813,0.0647095,0.0139691
-8.8,0.6,-0.0461526,0.0625509,0.0118165
-8.8,0.8,-0.0349209,0.0596014,0.00893447
-8.8,1,-0.0206026,0.0559308,0.00585735
-8.8,1.2,-0.0044142,0.0516255,0.00314045
-8.8,1.4,0.0120716,0.0467862,0.0012051
-8.8,1.6,0.0270572,0.0415247,0.000209309
-8.8,1.8,0.0387312,0.0359609,7.67486e-06
-8.8,2,0.0455279,0.0302195,0.000234348
-8.8,2.2,0.046379,0.0244268,0.000481897
-8.8,2.4,0.0408906,0.0187069,0.000492115
-8.8,2.6,0.0294157,0.0131786,0.000263645
-8.8,2.8,0.0129997,0.00795212,2.54776e-05
-8.8,3,-0.00677204,0.00312665,9.7984e-05
-8.8,3.2,-0.027984,-0.0012125,0.000716714
-8.8,3.4,-0.0486147,-0.00499567,0.00190262
-8.8,3.6,-0.0667322,-0.00817038,0.00342948
-8.8,3.8,-0.0806481,-0.0107023,0.00489241
-8.8,4,-0.0890322,-0.0125758,0.00584558
-8.8,4.2,-0.0910059,-0.0137933,0.00596179
-8.8,4.4,-0.0862305,-0.0143752,0.00516319
-8.8,4.6,-0.0750102,-0.0143584,0.00367864
-8.8,4.8,-0.0583677,-0.0137944,0.00198679
-8.8,5,-0.038053,-0.0127475,0.000640369
-8.8,5.2,-0.0164149,-0.0112926,2.62381e-05
-8.8,5.4,0.00388503,-0.00951185,0.000179476
-8.8,5.6,0.0202925,-0.00749267,0.000772017
-8.8,5.8,0.030794,-0.00532433,0.00130454
-8.8,6,0.0342531,-0.00309536,0.00139491
-8.8,6.2,0.0305729,-0.000890772,0.000989962
-8.8,6.4,0.0206701,0.00121043,0.000378677
-8.8,6.6,0.00629628,0.0031375,9.9779e-06
-8.8,6.8,-0.0102332,0.0048298,0.000226893
-8.8,7,-0.0263816,0.00623835,0.00106406
-8.8,7.2,-0.0397704,0.00732686,0.00221815
-8.8,7.4,-0.0485706,0.00807232,0.00320842
-8.8,7.6,-0.0518525,0.0084652,0.00363822
-8.8,7.8,-0.0497816,0.00850911,0.0033978
-8.8,8,-0.043551,0.00822006,0.00268024
-8.8,8.2,-0.0350099,0.00762541,0.00181777
-8.8,8.4,-0.026116,0.00676231,0.00108098
-8.8,8.6,-0.0184405,0.00567602,0.000581606
-8.8,8.8,-0.012908,0.00441797,0.000300189
-8.8,9,-0.00979555,0.00304363,0.000164844
-8.8,9.2,-0.00888121,0.00161033,0.000110072
-8.8,9.4,-0.0096252,0.000175191,9.60476e-05
-8.8,9.6,-0.0113237,-0.00120699,0.000102348
-8.8,9.8,-0.0132219,-0.00248562,0.000115267
-8.6,-10,0.0952187,-0.00464567,0.00997288
-8.6,-9.8,0.0923429,-0.00319342,0.00912718
-8.6,-9.6,0.0886869,-0.00155069,0.00814283
-8.6,-9.4,0.0842364,0.000225078,0.0070579
-8.6,-9.2,0.0790011,0.00206888,0.00591856
-8.6,-9,0.0730162,0.00391032,0.00477562
-8.6,-8.8,0.0663493,0.00567602,0.00368124
-8.6,-8.6,0.059103,0.0072923,0.00268435
-8.6,-8.4,0.0514169,0.00868791,0.00182576
-8.6,-8.2,0.0434599,0.00979679,0.0011332
-8.6,-8,0.0354288,0.0105608,0.000618417
-8.6,-7.8,0.0275302,0.0109321,0.000275496
-8.6,-7.6,0.0199727,0.0108757,8.27547e-05
-8.6,-7.4,0.0129454,0.010371,6.62778e-06
-8.6,-7.2,0.00660837,0.00941323,7.86724e-06
-8.6,-7,0.00107872,0.00801476,4.81086e-05
-8.6,-6.8,-0.00357234,0.00620512,9.55988e-05
-8.6,-6.6,-0.00732291,0.00403092,0.000128909
-8.6,-6.4,-0.0101954,0.00155511,0.000138074
-8.6,-6.2,-0.0122497,-0.00114442,0.000123327
-8.6,-6,-0.0135736,-0.00397678,9.20999e-05
-8.6,-5.8,-0.0142727,-0.00684046,5.5238e-05
-8.6,-5.6,-0.0144603,-0.00962625,2.33683e-05
-8.6,-5.4,-0.0142514,-0.0122204,4.12474e-06
-8.6,-5.2,-0.0137523,-0.0145082,5.71308e-07
-8.6,-5,-0.0130575,-0.0163775,1.10223e-05
-8.6,-4.8,-0.0122428,-0.0177224,3.00259e-05
-8.6,-4.6,-0.0113615,-0.018447,5.02046e-05
-8.6,-4.4,-0.0104362,-0.0184686,6.45205e-05
-8.6,-4.2,-0.00945091,-0.017721,6.83943e-05
-8.6,-4,-0.00834394,-0.0161568,6.10406e-05
-8.6,-3.8,-0.00699568,-0.0137499,4.56194e-05
-8.6,-3.6,-0.00522614,-0.0104969,2.77815e-05
-8.6,-3.4,-0.00279844,-0.00641822,1.31028e-05
-8.6,-3.2,0.000550508,-0.00155777,4.44484e-06
-8.6,-3,0.00504303,0.00401698,1.05278e-06
-8.6,-2.8,0.0107512,0.0102165,2.85913e-07
-8.6,-2.6,0.0174508,0.0169312,2.69949e-07
-8.6,-2.4,0.0245001,0.0240338,2.17451e-07
-8.6,-2.2,0.0308244,0.0313825,3.1146e-07
-8.6,-2,0.0350802,0.0388247,1.40214e-05
-8.6,-1.8,0.0359958,0.0462009,0.000104144
-8.6,-1.6,0.0327518,0.0533491,0.000424249
-8.6,-1.4,0.0252391,0.0601089,0.0012159
-8.6,-1.2,0.0140852,0.0663262,0.00272912
-8.6,-1,0.000473857,0.0718574,0.00509561
-8.6,-0.8,-0.014123,0.0765733,0.0082258
-8.6,-0.6,-0.0282085,0.0803627,0.0117877
-8.6,-0.4,-0.0404384,0.0831359,0.0152706
-8.6,-0.2,-0.0497216,0.0848268,0.0181033
-8.6,0,-0.0552523,0.085395,0.0197817
-8.6,0.2,-0.0565225,0.0848268,0.0199796
-8.6,0.4,-0.0533307,0.0831359,0.0186231
-8.6,0.6,-0.0458075,0.0803627,0.0159189
-8.6,0.8,-0.0344554,0.0765733,0.0123274
-8.6,1,-0.0201845,0.0718574,0.00847171
-8.6,1.2,-0.00430632,0.0663262,0.00498895
-8.6,1.4,0.0115312,0.0601089,0.00235979
-8.6,1.6,0.0255039,0.0533491,0.000775357
-8.6,1.8,0.0358374,0.0462009,0.000107403
-8.6,2,0.0410748,0.0388247,5.06267e-06
-8.6,2.2,0.0403116,0.0313825,7.97282e-05
-8.6,2.4,0.033354,0.0240338,8.68667e-05
-8.6,2.6,0.0207541,0.0169312,1.46142e-05
-8.6,2.8,0.00372624,0.0102165,4.21239e-05
-8.6,3,-0.0160251,0.00401698,0.000401684
-8.6,3.2,-0.0365242,-0.00155777,0.00122265
-8.6,3.4,-0.0557475,-0.00641822,0.00243338
-8.6,3.6,-0.0718184,-0.0104969,0.00376031
-8.6,3.8,-0.083153,-0.0137499,0.00481679
-8.6,4,-0.0885854,-0.0161568,0.0052459
-8.6,4.2,-0.0874708,-0.017721,0.00486503
-8.6,4.4,-0.0797893,-0.0184686,0.00376022
-8.6,4.6,-0.0662405,-0.018447,0.00228422
-8.6,4.8,-0.0482774,-0.0177224,0.000933608
-8.6,5,-0.0280308,-0.0163775,0.000135799
-8.6,5.2,-0.00806534,-0.0145082,4.15103e-05
-8.6,5.4,0.00900221,-0.0122204,0.000450399
-8.6,5.6,0.0209556,-0.00962625,0.000935247
-8.6,5.8,0.0263623,-0.00684046,0.00110242
-8.6,6,0.024801,-0.00397678,0.000828161
-8.6,6.2,0.0168949,-0.00114442,0.000325419
-8.6,6.4,0.00417566,0.00155511,6.86728e-06
-8.6,6.6,-0.0111775,0.00403092,0.000231297
-8.6,6.8,-0.0266738,0.00620512,0.00108102
-8.6,7,-0.0399032,0.00801476,0.00229613
-8.6,7.2,-0.048944,0.00941323,0.00340557
-8.6,7.4,-0.0527341,0.010371,0.00398225
-8.6,7.6,-0.051295,0.0108757,0.0038652
-8.6,7.8,-0.0456946,0.0109321,0.00320658
-8.6,8,-0.0376966,0.0105608,0.00232877
-8.6,8.2,-0.0292182,0.00979679,0.00152217
-8.6,8.4,-0.0218261,0.00868791,0.000931108
-8.6,8.6,-0.016459,0.0072923,0.000564124
-8.6,8.8,-0.0134106,0.00567602,0.000364298
-8.6,9,-0.0124714,0.00391032,0.000268362
-8.6,9.2,-0.0131098,0.00206888,0.000230392
-8.6,9.4,-0.014629,0.000225078,0.000220644
-8.6,9.6,-0.0162829,-0.00155069,0.000217038
-8.6,9.8,-0.0173678,-0.00319342,0.000200914
-8.4,-10,0.0908995,-0.00553476,0.00929956
-8.4,-9.8,0.0890107,-0.00380458,0.00861468
-8.4,-9.6,0.0863799,-0.00184747,0.00778407
-8.4,-9.4,0.0829763,0.000268153,0.00684064
-8.4,-9.2,0.0787853,0.00246483,0.00582482
-8.4,-9,0.0738113,0.00465868,0.00478208
-8.4,-8.8,0.0680872,0.00676231,0.00376075
-8.4,-8.6,0.0616759,0.00868791,0.00280773
-8.4,-8.4,0.0546741,0.0103506,0.00196457
-8.4,-8.2,0.0472168,0.0116717,0.00126345
-8.4,-8,0.0394688,0.0125819,0.000722903
-8.4,-7.8,0.0316195,0.0130243,0.000345782
-8.4,-7.6,0.0238736,0.0129571,0.000119169
-8.4,-7.4,0.0164344,0.0123558,1.66354e-05
-8.4,-7.2,0.00948989,0.0112147,2.97511e-06
-8.4,-7,0.0031991,0.00954864,4.03167e-05
-8.4,-6.8,-0.00231934,0.00739266,9.43229e-05
-8.4,-6.6,-0.00699329,0.00480236,0.000139137
-8.4,-6.4,-0.0107974,0.00185273,0.000160025
-8.4,-6.2,-0.013751,-0.00136345,0.000153452
-8.4,-6,-0.0159101,-0.00473786,0.00012482
-8.4,-5.8,-0.0173583,-0.0081496,8.48002e-05
-8.4,-5.6,-0.0181981,-0.0114685,4.52874e-05
-8.4,-5.4,-0.0185397,-0.0145592,1.58444e-05
-8.4,-5.2,-0.0184923,-0.0172848,1.45817e-06
-8.4,-5,-0.0181589,-0.0195118,1.83033e-06
-8.4,-4.8,-0.0176266,-0.0211141,1.21625e-05
-8.4,-4.6,-0.0169624,-0.0219774,2.51503e-05
-8.4,-4.4,-0.0162052,-0.0220032,3.36169e-05
-8.4,-4.2,-0.0153573,-0.0211125,3.31225e-05
-8.4,-4,-0.0143749,-0.0192489,2.37563e-05
-8.4,-3.8,-0.0131601,-0.0163814,1.03765e-05
-8.4,-3.6,-0.0115519,-0.0125059,9.10143e-07
-8.4,-3.4,-0.00932884,-0.00764654,2.83013e-06
-8.4,-3.2,-0.00623238,-0.0018559,1.91536e-05
-8.4,-3,-0.00202441,0.00478576,4.63784e-05
-8.4,-2.8,0.00341582,0.0121718,7.66671e-05
-8.4,-2.6,0.00994599,0.0201716,0.000104563
-8.4,-2.4,0.0170324,0.0286334,0.000134585
-8.4,-2.2,0.0236971,0.0373885,0.000187455
-8.4,-2,0.0286399,0.046255,0.000310293
-8.4,-1.8,0.0305423,0.055043,0.000600284
-8.4,-1.6,0.0284584,0.0635591,0.00123206
-8.4,-1.4,0.0221134,0.0716126,0.00245017
-8.4,-1.2,0.0119879,0.0790198,0.00449328
-8.4,-1,-0.000819683,0.0856096,0.00747002
-8.4,-0.8,-0.0148568,0.091228,0.011254
-8.4,-0.6,-0.0285878,0.0957427,0.0154581
-8.4,-0.4,-0.0406022,0.0990466,0.0195018
-8.4,-0.2,-0.0497332,0.101061,0.0227389
-8.4,0,-0.055119,0.101738,0.0246041
-8.4,0.2,-0.056222,0.101061,0.024738
-8.4,0.4,-0.052846,0.0990466,0.0230713
-8.4,0.6,-0.0451632,0.0957427,0.0198544
-8.4,0.8,-0.0337507,0.091228,0.0156197
-8.4,1,-0.0196097,0.0856096,0.0110711
-8.4,1.2,-0.00414276,0.0790198,0.00691602
-8.4,1.4,0.0109403,0.0716126,0.00368113
-8.4,1.6,0.0238034,0.0635591,0.00158052
-8.4,1.8,0.0327296,0.055043,0.000497885
-8.4,2,0.036388,0.046255,9.73579e-05
-8.4,2.2,0.0340531,0.0373885,1.11253e-05
-8.4,2.4,0.0257329,0.0286334,8.4133e-06
-8.4,2.6,0.0121741,0.0201716,6.39591e-05
-8.4,2.8,-0.0052495,0.0121718,0.000303502
-8.4,3,-0.0247294,0.00478576,0.000871143
-8.4,3.2,-0.0442474,-0.0018559,0.00179704
-8.4,3.4,-0.0618007,-0.00764654,0.00293267
-8.4,3.6,-0.0755891,-0.0125059,0.00397949
-8.4,3.8,-0.0841709,-0.0163814,0.00459543
-8.4,4,-0.0865893,-0.0192489,0.00453473
-8.4,4.2,-0.0824931,-0.0211125,0.00376758
-8.4,4.4,-0.0722388,-0.0220032,0.00252362
-8.4,4.6,-0.0569557,-0.0219774,0.00122348
-8.4,4.8,-0.0385096,-0.0211141,0.000302603
-8.4,5,-0.0193152,-0.0195118,3.86378e-08
-8.4,5.2,-0.00198817,-0.0172848,0.000233987
-8.4,5.4,0.0110986,-0.0145592,0.000658322
-8.4,5.6,0.0182427,-0.0114685,0.000882759
-8.4,5.8,0.0187016,-0.0081496,0.000720984
-8.4,6,0.0127895,-0.00473786,0.000307208
-8.4,6.2,0.00179076,-0.00136345,9.94903e-06
-8.4,6.4,-0.0122786,0.00185273,0.000199693
-8.4,6.6,-0.0269992,0.00480236,0.00101134
-8.4,6.8,-0.0399504,0.00739266,0.00224136
-8.4,7,-0.0491304,0.00954864,0.00344323
-8.4,7.2,-0.0533518,0.0112147,0.00416883
-8.4,7.4,-0.0524945,0.0123558,0.00420556
-8.4,7.6,-0.0474967,0.0129571,0.00365466
-8.4,7.8,-0.0400307,0.0130243,0.00281484
-8.4,8,-0.0319679,0.0125819,0.00198468
-8.4,8.2,-0.0248652,0.0116717,0.00133494
-8.4,8.4,-0.0196725,0.0103506,0.000901389
-8.4,8.6,-0.0166981,0.00868791,0.000644451
-8.4,8.8,-0.0157448,0.00676231,0.00050657
-8.4,9,-0.0162898,0.00465868,0.00043884
-8.4,9.2,-0.0176429,0.00246483,0.000404319
-8.4,9.4,-0.0190678,0.000268153,0.000373878
-8.4,9.6,-0.0198752,-0.00184747,0.000324998
-8.4,9.8,-0.0194964,-0.00380458,0.000246235
-8.2,-10,0.0854152,-0.00624119,0.0084009
-8.2,-9.8,0.0844542,-0.00429017,0.00787556
-8.2,-9.6,0.0828059,-0.00208327,0.00720617
-8.2,-9.4,0.0804265,0.000302379,0.00641987
-8.2,-9.2,0.0772827,0.00277942,0.00555073
-8.2,-9,0.0733567,0.00525329,0.00463808
-8.2,-8.8,0.0686512,0.00762541,0.00372415
-8.2,-8.6,0.0631934,0.00979679,0.0028512
-8.2,-8.4,0.0570426,0.0116717,0.00205852
-8.2,-8.2,0.0502913,0.0131614,0.00137863
-8.2,-8,0.0430679,0.0141878,0.000834062
-8.2,-7.8,0.0355318,0.0146867,0.000434517
-8.2,-7.6,0.027868,0.0146109,0.000175751
-8.2,-7.4,0.0202755,0.0139328,4.02295e-05
-8.2,-7.2,0.0129557,0.0126461,9.58115e-08
-8.2,-7,0.0060935,0.0107674,2.18451e-05
-8.2,-6.8,-0.000152588,0.00833622,7.20599e-05
-8.2,-6.6,-0.00566292,0.00541531,0.000122727
-8.2,-6.4,-0.0103631,0.00208921,0.00015506
-8.2,-6.2,-0.0142254,-0.00153747,0.000160983
-8.2,-6,-0.0172657,-0.00534258,0.00014216
-8.2,-5.8,-0.019536,-0.00918977,0.000107045
-8.2,-5.6,-0.0211163,-0.0129323,6.69769e-05
-8.2,-5.4,-0.0221046,-0.0164174,3.23443e-05
-8.2,-5.2,-0.0226064,-0.0194909,9.70602e-06
-8.2,-5,-0.0227268,-0.0220022,5.25033e-07
-8.2,-4.8,-0.0225617,-0.023809,1.55585e-06
-8.2,-4.6,-0.0221895,-0.0247825,6.72362e-06
-8.2,-4.4,-0.0216638,-0.0248116,9.90851e-06
-8.2,-4.2,-0.0210035,-0.0238071,7.86049e-06
-8.2,-4,-0.0201857,-0.0217057,2.31041e-06
-8.2,-3.8,-0.0191321,-0.0184722,4.35529e-07
-8.2,-3.6,-0.0177021,-0.014102,1.29604e-05
-8.2,-3.4,-0.0156929,-0.0086225,4.99912e-05
-8.2,-3.2,-0.0128541,-0.00209277,0.000115806
-8.2,-3,-0.00893736,0.00539658,0.000205462
-8.2,-2.8,-0.00378346,0.0137253,0.000306558
-8.2,-2.6,0.00254035,0.0227462,0.000408274
-8.2,-2.4,0.00960422,0.0322881,0.000514556
-8.2,-2.2,0.0165347,0.0421606,0.000656688
-8.2,-2,0.0220904,0.0521588,0.000904105
-8.2,-1.8,0.0249302,0.0620683,0.00137924
-8.2,-1.6,0.0239966,0.0716715,0.00227289
-8.2,-1.4,0.0188541,0.0807528,0.00383145
-8.2,-1.2,0.00982773,0.0891055,0.00628496
-8.2,-1,-0.00208712,0.0965363,0.00972658
-8.2,-0.8,-0.0154716,0.102872,0.0140051
-8.2,-0.6,-0.0287642,0.107963,0.0186943
-8.2,-0.4,-0.040494,0.111688,0.0231595
-8.2,-0.2,-0.0494246,0.11396,0.0266945
-8.2,0,-0.0546376,0.114723,0.0286831
-8.2,0.2,-0.0555656,0.11396,0.0287389
-8.2,0.4,-0.0520201,0.111688,0.0268004
-8.2,0.6,-0.0442179,0.107963,0.0231589
-8.2,0.8,-0.0328097,0.102872,0.0184095
-8.2,1,-0.0188863,0.0965363,0.0133224
-8.2,1.2,-0.00393367,0.0891055,0.00865628
-8.2,1.4,0.0102898,0.0807528,0.00496504
-8.2,1.6,0.0219545,0.0716715,0.00247177
-8.2,1.8,0.0294214,0.0620683,0.00106582
-8.2,2,0.0315005,0.0521588,0.000426766
-8.2,2.2,0.0276563,0.0421606,0.000210374
-8.2,2.4,0.0181007,0.0322881,0.00020128
-8.2,2.6,0.00377119,0.0227462,0.000360049
-8.2,2.8,-0.0138136,0.0137253,0.000758394
-8.2,3,-0.0327575,0.00539658,0.00145574
-8.2,3.2,-0.0510217,-0.00209277,0.00239404
-8.2,3.4,-0.0666473,-0.0086225,0.00336688
-8.2,3.6,-0.0779455,-0.014102,0.00407598
-8.2,3.8,-0.0836573,-0.0184722,0.00424909
-8.2,4,-0.083093,-0.0217057,0.00376841
-8.2,4.2,-0.0762541,-0.0238071,0.00275069
-8.2,4.4,-0.0639195,-0.0248116,0.00152943
-8.2,4.6,-0.0476503,-0.0247825,0.000522938
-8.2,4.8,-0.0296549,-0.023809,3.4174e-05
-8.2,5,-0.0124872,-0.0220022,9.05354e-05
-8.2,5.2,0.00138092,-0.0194909,0.000435634
-8.2,5.4,0.0100118,-0.0164174,0.000698503
-8.2,5.6,0.012352,-0.0129323,0.000639296
-8.2,5.8,0.00839758,-0.00918977,0.000309315
-8.2,6,-0.000838518,-0.00534258,2.02865e-05
-8.2,6.2,-0.0135303,-0.00153747,0.000143827
-8.2,6.4,-0.0273595,0.00208921,0.000867225
-8.2,6.6,-0.039914,0.00541531,0.00205475
-8.2,6.8,-0.049129,0.00833622,0.00330225
-8.2,7,-0.0537007,0.0107674,0.00415613
-8.2,7.2,-0.0533695,0.0126461,0.00435807
-8.2,7.4,-0.0489422,0.0139328,0.00395327
-8.2,7.6,-0.0419939,0.0146109,0.0032041
-8.2,7.8,-0.034344,0.0146867,0.002404
-8.2,8,-0.0275359,0.0141878,0.00174087
-8.2,8.2,-0.0225263,0.0131614,0.00127361
-8.2,8.4,-0.0196373,0.0116717,0.000980257
-8.2,8.6,-0.0186822,0.00979679,0.000811055
-8.2,8.8,-0.0191472,0.00762541,0.00071677
-8.2,9,-0.0203497,0.00525329,0.000655515
-8.2,9.2,-0.0215645,0.00277942,0.000592626
-8.2,9.4,-0.0221177,0.000302379,0.000502661
-8.2,9.6,-0.0214596,-0.00208327,0.000375441
